"07ef574","Mickaël MOREAU","2022-06-29 11:36:40 +0200","[wa-config] top-down review in progress. App.php : Up to Translatable trait"
"8c00ca0","Mickaël MOREAU","2022-06-29 11:33:37 +0200","[wa-config] top-down review in progress. App.php : Up to Translatable trait"
"45c4d3a","Mickaël MOREAU","2022-06-29 11:18:11 +0200","[wa-config] top-down review in progress. App.php : Up to Editable trait"
"b59ca9f","Mickaël MOREAU","2022-06-29 11:14:49 +0200","[wa-config] top-down review in progress. App.php : Up to Editable trait"
"af6c893","Mickaël MOREAU","2022-06-29 11:14:25 +0200","[wa-config] top-down review in progress. App.php : Up to Editable trait"
"eecf83c","Mickaël MOREAU","2022-06-29 11:09:12 +0200","[wa-config] top-down review in progress. App.php : Up to Degubale => OK."
"ecb6cb2","Mickaël MOREAU","2022-06-29 10:48:58 +0200","[wa-config] top-down review in progress. App.php : WPActions enum doc OK."
"525cf18","Mickaël MOREAU","2022-06-29 10:15:09 +0200","[wa-config] top-down review in progress. App.php : WPFilters enum doc OK."
"cfc0192","Mickaël MOREAU","2022-06-29 09:51:08 +0200","[wa-config] top-down review in progress. App.php : WPFilters enum doc OK."
"1a82f32","Mickaël MOREAU","2022-06-29 09:42:56 +0200","[wa-config] top-down review in progress. App.php : WPFilters enum doc OK."
"143a9d9","Mickaël MOREAU","2022-06-29 09:39:23 +0200","[wa-config] top-down review in progress. App.php : WPFilters enum doc OK."
"290b87b","Mickaël MOREAU","2022-06-29 08:06:54 +0200","[wa-config] staring bottom-donw review. App.php : Main App class entry point doc OK"
"8d60dc8","Mickaël MOREAU","2022-06-29 07:26:14 +0200","[wa-config] staring bottom-donw review. App.php : namespace doc header OK"
"7d6da20","Mickaël MOREAU","2022-06-29 00:34:35 +0200","[wa-config] wa-skill and wa-mission debug improvements"
"ed76491","Mickaël MOREAU","2022-06-28 23:09:05 +0200","[wa-config] wa-skill taxonomies data control seem ok on single wa-config launch, but menu positions have issue, still in progress"
"57ad570","Mickaël MOREAU","2022-06-28 09:34:21 +0200","[wa-config] EditableReview logic renames sounds OK, but wa-skill taxonomies data control fail to add taxonomies without errors or complains, missing computed data on skills listings..."
"a495be0","Mickaël MOREAU","2022-06-28 01:53:25 +0200","[wa-config] extracted EditableReview trait sound more stable, having regression on taxonomy or refactor side effetc ? no more wa-skill pre-loaded on review page refresh... Refactor in progress, will need to e_admin_config style rename to e_review"
"8694025","Mickaël MOREAU","2022-06-28 00:45:39 +0200","[wa-config] spliting review system with one option only and eConfOptReviewsInternalPreUpdateAction check to a double option save : one for SettingsForm and one for DataStore. Buggy multi-load sound solved. Refactor in progress"
"5b8196f","Mickaël MOREAU","2022-06-27 23:20:47 +0200","[wa-config] did extract Review panel feature from EditableConfigPanels to EditableReview trait. Refactor in progress"
"d277946","Mickaël MOREAU","2022-06-27 20:12:35 +0200","[wa-config] parallel loads improvements, review system too big, will rewrite as standalone trait and clean it from EditableAdminTrait"
"c53fd46","Mickaël MOREAU","2022-06-27 08:36:23 +0200","[wa-config] parallel loads improvements"
"e17326a","Mickaël MOREAU","2022-06-27 08:27:51 +0200","[wa-config] parallel loads improvements"
"f441946","Mickaël MOREAU","2022-06-27 04:47:15 +0200","[wa-config] parallel loads improvements in progress, class load re-ordering actions sound OK"
"cfc9fc0","Mickaël MOREAU","2022-06-27 00:15:11 +0200","[wa-config] parallel loads improvements in progress, will allow config reviews per plugin folder"
"df89463","Mickaël MOREAU","2022-06-26 23:57:17 +0200","[wa-config] parallel loads improvements in progress, will allow config reviews per plugin folder"
"2db184a","Mickaël MOREAU","2022-06-26 22:11:25 +0200","[wa-config] parallel loads improvements in progress + connect wa-config log output to QueryManager plugin's log output"
"8aa0733","Mickaël MOREAU","2022-06-26 20:34:20 +0200","[wa-config] parallel loads improvements in progress"
"71f3b9c","Mickaël MOREAU","2022-06-26 20:10:02 +0200","[wa-config] moving plugin loads order for parallel loads in progress, end-user UI and usage ok. Still need to move plugins order."
"f266df7","Mickaël MOREAU","2022-06-26 05:42:08 +0200","[wa-config] moving plugin loads order for parallel loads in progress"
"15672ed","Mickaël MOREAU","2022-06-26 04:03:12 +0200","[wa-config] allow delete of all wa-config rest API access data from admin parameter panel for administrator only"
"64982b6","Mickaël MOREAU","2022-06-26 03:50:27 +0200","[wa-config] allow delete of all wa-config rest API access data from admin parameter panel for administrator only"
"2de4b55","Mickaël MOREAU","2022-06-26 01:37:59 +0200","[wa-config] improving wa-config wa-deploy.cjs, succed to pop Chrome application, close on login success and retry deploy OK. End-user egronomy adaptation OK"
"48f6fee","Mickaël MOREAU","2022-06-25 23:11:58 +0200","[wa-config] improving wa-config wa-deploy.cjs, will not be able to get content text easily, will switch to header or get param validation system"
"86e1d16","Mickaël MOREAU","2022-06-25 20:16:01 +0200","[wa-config] improving wa-config wa-deploy.cjs"
"04d93ce","Mickaël MOREAU","2022-06-25 08:42:43 +0200","[wa-config] improving wa-config rest API debugs, admin ergonomies, etc..."
"0885103","Mickaël MOREAU","2022-06-25 05:31:52 +0200","[wa-config] improving wa-config rest API debugs, admin ergonomies, etc..."
"30c995b","Mickaël MOREAU","2022-06-25 05:23:27 +0200","[wa-config] improving wa-config rest API debugs, admin ergonomies, etc..."
"44b3974","Mickaël MOREAU","2022-06-25 05:21:25 +0200","[wa-config] improving wa-config rest API debugs, admin ergonomies, etc..."
"17536fc","Mickaël MOREAU","2022-06-25 04:45:29 +0200","[wa-config] improving wa-config rest API debugs, admin ergonomies, etc..."
"bbd89ca","Mickaël MOREAU","2022-06-25 02:37:24 +0200","[wa-config] improving wa-config rest API debugs, admin ergonomies, etc..."
"5791b99","Mickaël MOREAU","2022-06-24 23:40:25 +0200","[wa-config] improving wa-config rest API debugs, admin ergonomies, etc..."
"cbfb708","Mickaël MOREAU","2022-06-23 18:25:41 +0200","[wa-config] cleaning pdf.js debug file to save memory"
"b3550f4","Mickaël MOREAU","2022-06-23 18:22:48 +0200","[wa-config] adding suggestion list for wa-config fronthead admin param"
"66c7ba5","Mickaël MOREAU","2022-06-23 18:02:20 +0200","[wa-config] adding suggestion list for wa-config fronthead admin param"
"68ebabf","Mickaël MOREAU","2022-06-23 09:10:35 +0200","[wa-config] preparing for heads suggestion system"
"bce4c03","Mickaël MOREAU","2022-06-22 20:44:54 +0200","[wa-config] tools/wa-deploy.cjs improving usability and debug"
"9f54cf5","Mickaël MOREAU","2022-06-22 20:39:23 +0200","[wa-config] improving documentation"
"03d374e","Mickaël MOREAU","2022-06-22 20:30:19 +0200","[wa-config] improving documentation"
"91dd658","Mickaël MOREAU","2022-06-22 20:05:10 +0200","[wa-config] tools/wa-deploy.cjs improving usability and debug"
"b993564","Mickaël MOREAU","2022-06-22 20:02:31 +0200","[wa-config] tools/wa-deploy.cjs improving usability and debug"
"8eb17df","Mickaël MOREAU","2022-06-22 19:27:49 +0200","[wa-config] tools/wa-deploy.cjs adding encryption and improving debug"
"92d8f44","Mickaël MOREAU","2022-06-22 08:17:28 +0200","[wa-config] in progress"
"0cea869","Mickaël MOREAU","2022-06-22 06:44:09 +0200","[wa-config] improving wa-deploy.cjs and documentation about it"
"faef6a0","Mickaël MOREAU","2022-06-22 01:20:27 +0200","[wa-config] front head proxy sound OK. tools/wa-deploy.cjs is working fine under production server www.web-agency.app"
"0be069f","Mickaël MOREAU","2022-06-22 00:21:07 +0200","[wa-config] improving front head proxy, using native wordpress 404 with error notice as html comment at top of error page on fronthead fails"
"43ec541","Mickaël MOREAU","2022-06-21 19:28:01 +0200","[wa-config] succed to fix strange 406 'No Acceptable' error by using content-type specification on the uploaded file part for curl only, did failback to b64 zip encoding for now..."
"83de5b9","Mickaël MOREAU","2022-06-21 19:24:35 +0200","[wa-config] succed to fix strange 406 'No Acceptable' error by using content-type specification on the uploaded file part for curl only, did failback to b64 zip encoding for now..."
"34ee07d","Mickaël MOREAU","2022-06-21 19:24:35 +0200","[wa-config] succed to fix strange 406 'No Acceptable' error by using content-type specification on the uploaded file part for curl only, did failback to b64 zip encoding for now..."
"0dcc21a","Mickaël MOREAU","2022-06-21 18:17:13 +0200","[wa-config] succed to fix strange 406 'No Acceptable' error by using content-type specification on the uploaded file part"
"a5457fa","Mickaël MOREAU","2022-06-21 18:10:51 +0200","[wa-config] succed to fix strange 406 'No Acceptable' error by using content-type specification on the uploaded file part"
"68e76e7","Mickaël MOREAU","2022-06-21 06:14:44 +0200","[wa-config] adding deploy script base example for node environements in progress"
"91165aa","Mickaël MOREAU","2022-06-21 02:15:14 +0200","[wa-config] fixing for production builds, still having Client browser does not accept the MIME type of the requested page error, may be prod server issue ?"
"6cbe31a","Mickaël MOREAU","2022-06-21 01:49:34 +0200","[wa-config] fixing for production builds"
"2762866","Mickaël MOREAU","2022-06-21 01:38:12 +0200","[wa-config] importing Miguel Monwoo R&D knowledge from BrowserProxy for front heads zip deploy feature"
"0b9fe6e","Mickaël MOREAU","2022-06-20 23:46:12 +0200","[wa-config] wa-config api secu and error flow in progress + improving debugs"
"b7e28fe","Mickaël MOREAU","2022-06-20 23:40:57 +0200","[wa-config] wa-config api secu and error flow in progress + improving debugs"
"ca8e082","Mickaël MOREAU","2022-06-20 19:22:12 +0200","[wa-config] wa-config api secu and error flow in progress"
"be3c3ed","Mickaël MOREAU","2022-06-20 18:25:28 +0200","[wa-config] wa-config api secu and error flow in progress"
"5dc2e0a","Mickaël MOREAU","2022-06-20 06:22:34 +0200","[wa-config] wa-config front head zip bundle publish api in progress"
"38d25bb","Mickaël MOREAU","2022-06-20 04:56:38 +0200","[wa-config] api authentification doc and human test until deploy action script OK"
"a0369c3","Mickaël MOREAU","2022-06-20 02:16:40 +0200","[wa-config] prefetch access for custom zip front head deploy OK"
"05fe3b4","Mickaël MOREAU","2022-06-19 20:31:52 +0200","[wa-config] improving Debugs tool, fine locating errors from php Warnings or Notices"
"cf55793","Mickaël MOREAU","2022-06-19 11:33:10 +0200","[wa-config] improving ApiFrontHeadSynchronizable, multi-param inputs in progress"
"ac3bf55","Mickaël MOREAU","2022-06-19 08:52:51 +0200","[wa-config] improving ApiInstanciable, multi-param inputs OK, still need to do the moves"
"a75bb7d","Mickaël MOREAU","2022-06-19 06:56:41 +0200","[wa-config] api fronthead authenticated nonce check and curl fetch documentation OK"
"ea988f3","Mickaël MOREAU","2022-06-19 02:50:39 +0200","[wa-config] api fronthead sync deploy from zip in progress"
"c6b24b2","Mickaël MOREAU","2022-06-19 00:56:45 +0200","[wa-config] en_US translations sounds OK"
"6871944","Mickaël MOREAU","2022-06-19 00:34:26 +0200","[wa-config] fixing review plugin links issue from inside popup by transforming links as external links to new tab"
"eb50c2c","Mickaël MOREAU","2022-06-19 00:12:05 +0200","[wa-config] en_US translations in progress"
"c176b7b","Mickaël MOREAU","2022-06-19 00:09:27 +0200","[wa-config] en_US translations in progress"
"d91a0e5","Mickaël MOREAU","2022-06-18 22:53:00 +0200","[wa-config] translations in progress"
"250c6b8","Mickaël MOREAU","2022-06-18 22:38:41 +0200","[wa-config] fixing wa-config automatic review to allow language switch with automatic reviews ok in new language and old computed translation removed (keeping Human translation without change)"
"8eb2b90","Mickaël MOREAU","2022-06-18 20:29:53 +0200","[wa-config] translations in progress"
"a79607e","Mickaël MOREAU","2022-06-18 19:59:41 +0200","[wa-config] es_ES translations OK, en_US translations in progress"
"b2758f9","Mickaël MOREAU","2022-06-18 19:58:48 +0200","[wa-config] es_ES translations OK, en_US translations in progress"
"8524969","Mickaël MOREAU","2022-06-18 19:36:20 +0200","[wa-config] es_ES translations and testings in progress"
"98cd437","Mickaël MOREAU","2022-06-18 09:43:03 +0200","[wa-config] fr_FR translations sound OK, es_ES in progress"
"9da8516","Mickaël MOREAU","2022-06-18 07:28:56 +0200","[wa-config] adding debug warning if debug enabled under wa-config review panel"
"aebe817","Mickaël MOREAU","2022-06-18 06:14:22 +0200","[wa-config] render wa_end_date in ISO format for REST endpoint"
"8187309","Mickaël MOREAU","2022-06-18 05:29:32 +0200","[wa-config] making wa_end_date custom post meta accessible from json rest API"
"3901b1a","Mickaël MOREAU","2022-06-18 05:28:44 +0200","[wa-config] making wa_end_date custom post meta accessible from json rest API"
"8053426","Mickaël MOREAU","2022-06-18 05:28:12 +0200","[wa-config] making wa_end_date custom post meta accessible from json rest API"
"9b92aa2","Mickaël MOREAU","2022-06-18 04:41:53 +0200","[wa-config] reducing production build size by removing some heavy pdf doc"
"59d0490","Mickaël MOREAU","2022-06-18 04:15:35 +0200","[wa-config] improving review with plugin list for caching, optimisation and SEO"
"359d3d1","Mickaël MOREAU","2022-06-18 03:33:25 +0200","[wa-config] fixing htaccess test issue and add example of external usage of wa log API in test EXT_TEST_htaccessIsEnabled.php"
"17ad59a","Mickaël MOREAU","2022-06-18 01:34:10 +0200","[wa-config] fixing htaccess test issue and add example of external usage of wa log API in test EXT_TEST_htaccessIsEnabled.php"
"bccd271","Mickaël MOREAU","2022-06-17 09:02:33 +0200","[wa-config] using admin_email setting instead of hard coded on for the wa footer"
"17d076f","Mickaël MOREAU","2022-06-17 05:33:47 +0200","[wa-config] improving filtered and allowed list meanings"
"6b2555a","Mickaël MOREAU","2022-06-17 05:20:00 +0200","[wa-config] improving hybrid headless features"
"8c5d47b","Mickaël MOREAU","2022-06-16 21:40:13 +0200","[wa-config] fixing check box not activating the parameter issue"
"bb1e8b8","Mickaël MOREAU","2022-06-16 17:44:53 +0200","[wa-config] fixing ReadMe.md stuff, etc..."
"043b55e","Mickaël MOREAU","2022-06-16 17:34:59 +0200","[wa-config] fixing ReadMe.md stuff, etc..."
"091ef57","Mickaël MOREAU","2022-06-16 17:12:04 +0200","[wa-config] bug-fixing hybrid headless param configs + bugfixing stuffs"
"d66d3aa","Mickaël MOREAU","2022-06-16 12:39:08 +0200","[wa-config] adding multiple external frontend as head proxy"
"81242e5","Mickaël MOREAU","2022-06-16 11:12:31 +0200","[wa-config] adding multiple external frontend as head proxy"
"7735a83","Mickaël MOREAU","2022-06-16 05:25:08 +0200","[wa-config] improving design"
"c01f747","Mickaël MOREAU","2022-06-16 05:12:26 +0200","[wa-config] ajusting oceanwp layout for our wa-mission custom post type"
"763080e","Mickaël MOREAU","2022-06-16 03:09:59 +0200","[wa-config] adding woo-commerce integration and some design adjustments"
"acb1d52","Mickaël MOREAU","2022-06-15 23:35:49 +0200","[wa-config] adding templates feature for wa-mission"
"9d31cf7","Mickaël MOREAU","2022-06-15 23:30:19 +0200","[wa-config] trying to display data meta of custom-post type wa-mission like for regular Post showing dates,views, etc..."
"ba7994d","Mickaël MOREAU","2022-06-15 22:18:34 +0200","[wa-config] trying to display data meta of custom-post type wa-mission like for regular Post showing dates,views, etc... + add animated versions of wa-config logo"
"2474637","Mickaël MOREAU","2022-06-15 00:40:28 +0200","[wa-config] fixing permalink issue, but might found a more optimized way to do it"
"9a32657","Mickaël MOREAU","2022-06-14 22:51:03 +0200","[wa-config] using translated text area for footer template"
"658dff1","Mickaël MOREAU","2022-06-14 19:36:46 +0200","[wa-config] allowing translations of footer credit or template from admin parameters"
"7d97cb0","Mickaël MOREAU","2022-06-14 07:33:53 +0200","[wa-config] adding git logs"
"03d599c","Mickaël MOREAU","2022-06-14 07:27:50 +0200","[wa-config] wordings"
"6cd12c6","Mickaël MOREAU","2022-06-14 06:51:43 +0200","[wa-config] adding pre-clean stuffs"
"52b054d","Mickaël MOREAU","2022-06-14 06:46:24 +0200","[wa-config] thinking about parameters polylang quick edit hacks"
"0db1097","Mickaël MOREAU","2022-06-14 06:26:21 +0200","[wa-config] fixing translation and improving custom credits template"
