"d9cfd0f","Mickaël MOREAU","2022-06-06 16:13:26 +0200","[wa-config] logo integration + artistic rebuild for low-size resolution"
"8ca8c23","Mickaël MOREAU","2022-06-06 15:49:57 +0200","[wa-config] adding 'wa-config by Monwoo' logo"
"dfa669e","Mickaël MOREAU","2022-06-06 03:27:30 +0200","[wa-config] allow quick edit of end-date metabox from wa-mission post list"
"debf5a1","Mickaël MOREAU","2022-06-05 22:51:15 +0200","[wa-config] adding end-date metabox save and frontend display OK"
"bbeffcb","Mickaël MOREAU","2022-06-05 21:57:29 +0200","[wa-config] adding end-date metabox for wa-mission custom post type"
"6927751","Mickaël MOREAU","2022-06-05 02:00:06 +0200","[wa-config] in progress"
"2821904","Mickaël MOREAU","2022-06-04 10:10:31 +0200","[wa-config] refactoring in progress for url rewriting to fit internationalization"
"dbe5e99","Mickaël MOREAU","2022-06-04 05:15:02 +0200","[wa-config] refactoring in progress for plugin submission + ensure production stuff"
"8f439be","Mickaël MOREAU","2022-06-03 20:28:18 +0200","[wa-config] refactoring in progress for plugin submission, switching from MIT licence to Apache-2.0 licence + refactor in progress to migrate web-agency.app not available anymore for plugin hosting to moon-kiosk.monwoo.com/(...missions/wa-config ?...)"
"81698a1","Mickaël MOREAU","2022-06-02 15:39:28 +0200","[wa-config] building for production tests"
"0231176","Mickaël MOREAU","2022-06-02 03:36:31 +0200","[wa-config] ajusting e2e tests"
"a49a65f","Mickaël MOREAU","2022-06-02 03:16:48 +0200","[wa-config] reviews for full optimisation levels ok"
"9b366b4","Mickaël MOREAU","2022-06-02 02:50:57 +0200","[wa-config] reviews for medium optimisation levels ok, still in progress for 'full' optimisation level"
"6800e23","Mickaël MOREAU","2022-06-02 00:27:13 +0200","[wa-config] preparing for internationalization reviews for FR/EN/ES languages"
"48476e0","Mickaël MOREAU","2022-06-02 00:16:27 +0200","[wa-config] improving paralelization by allowing to chose a master load plugin to load first for class overloads consistency"
"ada5160","Mickaël MOREAU","2022-06-01 23:48:53 +0200","[wa-config] improving wa-skill and wa-mission user interfaces"
"e188a2d","Mickaël MOREAU","2022-06-01 15:36:49 +0200","[wa-config] fixing doc generation issue. Inline function inside method break phpdocumentor"
"ede2c2d","Mickaël MOREAU","2022-06-01 14:35:11 +0200","[wa-config] improving custom post type wa-skill sub-menu design"
"7270528","Mickaël MOREAU","2022-06-01 14:22:22 +0200","[wa-config] moving custom post type wa-skill under wa-config main menu simple draft"
"b5f3f1b","Mickaël MOREAU","2022-05-29 14:18:52 +0200","[wa-config] improving 'wa-skill Taxonomy' and 'wa-mission Post' conceptions"
"7e94b2e","Mickaël MOREAU","2022-05-27 08:08:37 +0200","[wa-config] Adding privacy css effect to show password on mouse hover or focus only"
"5f82520","Mickaël MOREAU","2022-05-27 07:08:04 +0200","[wa-config] Adding Skill terms data review fully ok to add terms or show warning or diff between plugin and user db versions"
"744daab","Mickaël MOREAU","2022-05-27 01:10:51 +0200","[wa-config] Mission and Skill in progress"
"40722c6","Mickaël MOREAU","2022-05-26 16:10:07 +0200","[wa-config] Mission and Skill in progress"
"91b415b","Mickaël MOREAU","2022-05-26 14:35:04 +0200","[wa-config] Mission and Skill in progress"
"5928c51","Mickaël MOREAU","2022-05-26 09:31:26 +0200","[wa-config] starting Post and Taxonomy customisation for Mission and Skill business values"
"e099e10","Mickaël MOREAU","2022-05-26 06:00:09 +0200","[wa-config] improving acceptance tests to handler local version of codecept clash with .phar tool sound OK"
"d47f387","Mickaël MOREAU","2022-05-26 03:37:17 +0200","[wa-config] improving acceptance tests backup and reloads"
"d96b8d5","Mickaël MOREAU","2022-05-26 03:01:03 +0200","[wa-config] zip backup to be able to download huge file buggy limit solved by using wp_ob_end_flush_all before heavy output writes"
"b6c1d2d","Mickaël MOREAU","2022-05-26 02:30:38 +0200","[wa-config] zip backup to be able to download huge file buggy limit solved by using wp_ob_end_flush_all before heavy output writes"
"8e02198","Mickaël MOREAU","2022-05-26 02:02:23 +0200","[wa-config] testing zip backup to be able to download huge files even with restricted php memory limits"
"f5c41da","Mickaël MOREAU","2022-05-26 01:11:02 +0200","[wa-config] improve zip backup to be able to download huge files from secured PHP script"
"47e6670","Mickaël MOREAU","2022-05-25 20:43:53 +0200","[wa-config] add full and simple zip backup and download from tests launch ok"
"3ab8355","Mickaël MOREAU","2022-05-25 02:23:07 +0200","[wa-config] add full SQL backup and download from tests launch ok"
"2e91cfd","Mickaël MOREAU","2022-05-24 19:03:42 +0200","[wa-config] add warnings and tool accessible from the test launch screen to ensure SQL backup is done and easy to download before we click on test launch"
"39f5a0b","Mickaël MOREAU","2022-05-24 10:26:39 +0200","[wa-config] adjustments for production build"
"a2b8407","Mickaël MOREAU","2022-05-24 08:16:29 +0200","[wa-config] improving acceptance tests"
"785ce38","Mickaël MOREAU","2022-05-24 06:48:31 +0200","[wa-config] improving acceptance tests"
"87e56f2","Mickaël MOREAU","2022-05-24 06:43:31 +0200","[wa-config] improving acceptance tests, transfering e2e access to low level php streams"
"6d30695","Mickaël MOREAU","2022-05-24 06:10:56 +0200","[wa-config] improving acceptance tests"
"dcd54f2","Mickaël MOREAU","2022-05-24 05:18:46 +0200","[wa-config] improving acceptance tests"
"a15f5ab","Mickaël MOREAU","2022-05-24 02:45:59 +0200","[wa-config] improving acceptance test fail points"
"bcc3bcc","Mickaël MOREAU","2022-05-24 00:30:17 +0200","[wa-config] full acceptance test example doing authenticated actions, ensuring email flow and rolling back comments and email logs"
"c167c83","Mickaël MOREAU","2022-05-23 22:16:32 +0200","[wa-config] improving acceptance tests debugs"
"0b410a7","Mickaël MOREAU","2022-05-23 19:03:17 +0200","[wa-config] improving acceptance tests to launch with .phar or advanced vendors packages"
"e043587","Mickaël MOREAU","2022-05-23 18:15:09 +0200","[wa-config] improving acceptance tests to allow email testing in progress"
"2a1d66b","Mickaël MOREAU","2022-05-23 09:02:09 +0200","[wa-config] improving acceptance tests to allow email testing, need email action to test it..."
"057f702","Mickaël MOREAU","2022-05-23 08:01:08 +0200","[wa-config] improving acceptance tests"
"5358c02","Mickaël MOREAU","2022-05-23 05:27:41 +0200","[wa-config] improving acceptance tests, test user login with rename system OK"
"a7f1f40","Mickaël MOREAU","2022-05-23 04:57:35 +0200","[wa-config] improving acceptance tests, fixing test user login with same name OK, rename system in progress"
"b52d1b6","Mickaël MOREAU","2022-05-22 23:13:09 +0200","[wa-config] improving acceptance tests, fixing test user login rename system in progress"
"dc84d7a","Mickaël MOREAU","2022-05-22 19:28:23 +0200","[wa-config] improving acceptance tests by fixing warnings and wrong logics visible from debug logs"
"1331d28","Mickaël MOREAU","2022-05-22 18:45:17 +0200","[wa-config] improving acceptance tests by adding REST JSON module part and fixing custom real test user auth"
"abe1f8a","Mickaël MOREAU","2022-05-22 06:51:09 +0200","[wa-config] improving acceptance tests, removing user password for testing purpose, tagging and renaming user to keep track between real and test user actions"
"b0b8b88","Mickaël MOREAU","2022-05-22 02:29:58 +0200","[wa-config] improving acceptance tests, adding ways to ensure tests rollback or clean up"
"2883ea3","Mickaël MOREAU","2022-05-21 11:13:50 +0200","[wa-config] improving acceptance tests, trying to have some safe access, try to bring assert from unit test to acceptance tests"
"ea787f8","Mickaël MOREAU","2022-05-21 11:02:06 +0200","[wa-config] improving acceptance tests, trying to have some safe access, strange buggy null in _after while ok in _before..."
"2b69bf6","Mickaël MOREAU","2022-05-21 11:01:15 +0200","[wa-config] improving acceptance tests, trying to have some safe access, strange buggy null in _after while ok in _before..."
"6873806","Mickaël MOREAU","2022-05-21 00:29:27 +0200","[wa-config] improving acceptance tests, trying to have some safe access"
"eeef0c7","Mickaël MOREAU","2022-05-20 16:15:18 +0200","[wa-config] improving acceptance tests by removing password needs for test auth-system in progress"
"09bd5e6","Mickaël MOREAU","2022-05-20 15:23:48 +0200","[wa-config] improving acceptance tests by removing password needs for test auth-system in progress"
"5f17c4f","Mickaël MOREAU","2022-05-20 15:22:14 +0200","[wa-config] improving acceptance tests by removing password needs for test auth-system in progress"
"9bb34b1","Mickaël MOREAU","2022-05-20 13:12:52 +0200","[wa-config] improving acceptance tests by removing password needs for test auth-system in progress"
"60dbd34","Mickaël MOREAU","2022-05-20 12:24:33 +0200","[wa-config] improving acceptance tests by removing password needs for test auth-system in progress"
"29ce985","Mickaël MOREAU","2022-05-20 11:53:05 +0200","[wa-config] improving acceptance tests by removing password needs for test auth-system"
"8bec3fa","Mickaël MOREAU","2022-05-20 11:41:00 +0200","[wa-config] improving dev env for acceptance tests"
"8d9e397","Mickaël MOREAU","2022-05-20 10:38:46 +0200","[wa-config] improving dev env for acceptance tests"
"02e22d0","Mickaël MOREAU","2022-05-20 09:18:38 +0200","[wa-config] fixing acceptance tests"
"0dbae75","Mickaël MOREAU","2022-05-20 09:00:49 +0200","[wa-config] fixing acceptance tests"
"07f7bf9","Mickaël MOREAU","2022-05-20 04:25:59 +0200","[wa-config] in progress"
"9e6a01c","Mickaël MOREAU","2022-05-20 03:11:13 +0200","[wa-config] bug fixing wrong rendering for review suggestion list + improve responsive design"
"b831c65","Mickaël MOREAU","2022-05-20 02:48:45 +0200","[wa-config] bug fixing wrong rendering for review suggestion list + improve responsive design"
"8a7b3fa","Mickaël MOREAU","2022-05-20 01:32:29 +0200","[wa-config] improving security access roles checks + add checkpoints csv export security before deleting all checkpoints"
"47e13dc","Mickaël MOREAU","2022-05-20 01:26:42 +0200","[wa-config] improving security access roles checks + add checkpoints csv export security before deleting all checkpoints"
"662d800","Mickaël MOREAU","2022-05-19 22:44:07 +0200","[wa-config] improving icons + CSV reviews import/export OK"
"cdb80a7","Mickaël MOREAU","2022-05-19 22:33:58 +0200","[wa-config] improving icons + CSV reviews import/export OK"
"c81e95d","Mickaël MOREAU","2022-05-19 16:57:22 +0200","[wa-config] improving icons and start csv import feature"
"71153d7","Mickaël MOREAU","2022-05-18 05:01:50 +0200","[wa-config] in progress"
"0439f75","Mickaël MOREAU","2022-05-18 01:05:53 +0200","[wa-config] iconisation des menus et des fonctionnalités du panel 'Revue qualité'"
"77d2535","Mickaël MOREAU","2022-05-17 15:52:58 +0200","[wa-config] bug fix deleted reveiw ok + CSV reviews export sound OK"
"b36709b","Mickaël MOREAU","2022-05-17 15:07:30 +0200","[wa-config] bug fix deleted reveiw ok + CSV reviews export sound OK"
"0b69fbe","Mickaël MOREAU","2022-05-17 05:59:29 +0200","[wa-config] Did add CSV export of reviews + bug fix about deleted review not backuped in progress"
"f422778","Mickaël MOREAU","2022-05-17 01:20:21 +0200","[wa-config] responsive design for wa-check-list"
"d158e8d","Mickaël MOREAU","2022-05-16 16:57:04 +0200","[wa-config] bug fix after tests under prod environement. Preload WP Filesystem + ensure base64 encoded string to avoid html clash with data content"
"c0f523d","Mickaël MOREAU","2022-05-16 16:52:54 +0200","[wa-config] bug fix after tests under prod environement. Preload WP Filesystem + ensure base64 encoded string to avoid html clash with data content"
"95f7b0e","Mickaël MOREAU","2022-05-16 15:57:20 +0200","[wa-config] bug fix after tests done under productions demos."
"8028ed0","Mickaël MOREAU","2022-05-16 15:27:10 +0200","[wa-config] all wa-review actions sounds good + did improve initial checks"
"c83343a","Mickaël MOREAU","2022-05-16 15:26:44 +0200","[wa-config] all wa-review actions sounds good + did improve initial checks"
"4d60224","Mickaël MOREAU","2022-05-16 14:47:42 +0200","[wa-config] wa-review actions sounds good for duplicate and activate toggler"
"5ce01d7","Mickaël MOREAU","2022-05-16 13:05:01 +0200","[wa-config] improving nonce checks, adding full data model reste of reviews sections, wa-review actions still in progress"
"2a2225d","Mickaël MOREAU","2022-05-15 14:56:21 +0200","[wa-config] wa-review-action ajax system and integration in progress, once check and data transferts ok, still need to save updated option or bug fix"
"251ae45","Mickaël MOREAU","2022-05-12 23:57:46 +0200","[wa-config] wa-review-action ajax system and integration in progress, adding nonce checks in progress"
"652cca8","Mickaël MOREAU","2022-05-12 23:57:27 +0200","[wa-config] wa-review-action ajax system and integration in progress, adding nonce checks in progress"
"c96b70b","Mickaël MOREAU","2022-05-12 09:44:18 +0200","[wa-config] wa-review-action ajax system and integration in progress"
"4aeb843","Mickaël MOREAU","2022-05-12 03:02:44 +0200","[wa-config] bugfix + preparing wa-review-action ajax system"
"b60b4bc","Mickaël MOREAU","2022-05-12 00:06:27 +0200","[wa-config] bugfix duplicate checkpoint action in Review panel"
"894533c","Mickaël MOREAU","2022-05-11 17:52:17 +0200","[wa-config] ensuring user capability access layers for review or param edit + add duplicate checkpoint action in Review panel"
"c0f9751","Mickaël MOREAU","2022-05-11 09:32:49 +0200","[wa-config] improving design and ergonomie of review checkpoints"
"58b6441","Mickaël MOREAU","2022-05-11 06:39:47 +0200","[wa-config] review checkpoint targetting capability or role access OK"
"1a6aafe","Mickaël MOREAU","2022-05-11 04:39:20 +0200","[wa-config] doing value replace instead of merge by adding rendered option in pre-update to keep option value clean from wrong data save"
"98f4ef9","Mickaël MOREAU","2022-05-11 04:11:12 +0200","[wa-config] did solve buggy checkbox input + improving design"
"18230e6","Mickaël MOREAU","2022-05-11 00:27:10 +0200","[wa-config] cleaning review check list display + need to check if having regression on checkbox inputs or buggy datasave ?"
"b3e15f3","Mickaël MOREAU","2022-05-10 19:10:17 +0200","[wa-config] add human review checkpoint persisted data OK"
"1da4ecb","Mickaël MOREAU","2022-05-10 17:37:45 +0200","[wa-config] add review form fields logics OK, still need to persist data"
"6c765aa","Mickaël MOREAU","2022-05-10 15:12:57 +0200","[wa-config] adding debounce optimisation to suggest with delay parameter"
"26a6970","Mickaël MOREAU","2022-05-10 06:26:03 +0200","[wa-config] add pre_update_option filter on review to prepare custom review list injection in admin options"
"ab44472","Mickaël MOREAU","2022-05-10 04:20:38 +0200","[wa-config] add search cache for suggestion listings and add review category suggestion list"
"de17211","Mickaël MOREAU","2022-05-09 16:46:29 +0200","[wa-config] add review config options"
"df77327","Mickaël MOREAU","2022-05-09 01:33:04 +0200","[wa-config] sanitize HTTP URL param 'q' from input GET request"
"3d8bae6","Mickaël MOREAU","2022-05-09 01:23:10 +0200","[wa-config] removing duplicates from capabilities_and_roles list"
"37bd67e","Mickaël MOREAU","2022-05-09 00:22:33 +0200","[wa-config] serializing the optimal class to add a cache backload of 15 minutes, allowing DB to send data results only once every 15 minutes"
"ab3369b","Mickaël MOREAU","2022-05-08 19:27:55 +0200","[wa-config] adding optimised capAndRoles list using SplPriorityQueue"
"267be9f","Mickaël MOREAU","2022-05-08 18:17:27 +0200","[wa-config] adding role suggestion list for wa-config parameters"
"84d1a07","Mickaël MOREAU","2022-05-08 02:37:05 +0200","[wa-config] working on custom JS and SCSS for expand animation under WA Config review panel"
"3b1f466","Mickaël MOREAU","2022-05-07 19:01:49 +0200","[wa-config] working on custom JS and SCSS for expand animation under WA Config review panel"
"46d880d","Mickaël MOREAU","2022-05-07 16:29:19 +0200","[wa-config] expand toggeler js algo ok, still working on CSS animation not triggering"
"75b70fc","Mickaël MOREAU","2022-05-06 22:51:11 +0200","[wa-config] adding toggle collapse raw js ux for review section"
"29a1832","Mickaël MOREAU","2022-05-06 20:44:00 +0200","[wa-config] improving review section and adding extra doc"
"2339998","Mickaël MOREAU","2022-05-06 03:59:46 +0200","[wa-config] improving review check list tool"
"870e1c6","Mickaël MOREAU","2022-05-06 00:05:55 +0200","[wa-config] starting review check list tool"
"e717b0e","Mickaël MOREAU","2022-05-05 23:34:10 +0200","[wa-config] improving security"
"a37e7c3","Mickaël MOREAU","2022-05-05 23:30:08 +0200","[wa-config] writing external test to check if .htaccess is enabled on the server"
"b0ef1e6","Mickaël MOREAU","2022-05-05 17:36:07 +0200","[wa-config] in progress"
"6e9b8bc","Mickaël MOREAU","2022-05-05 17:28:35 +0200","[wa-config] allow backup and restore of acceptance tests folders by plugins names"
"fefd51f","Mickaël MOREAU","2022-05-05 16:05:35 +0200","[wa-config] list all acceptance tests available for edition, trying to save having trouble with HTTP requests filters"
"4b0ada0","Mickaël MOREAU","2022-05-05 12:51:20 +0200","[wa-config] improving speed by using memcache host services"
"4520ad2","Mickaël MOREAU","2022-05-05 11:00:41 +0200","[wa-config] remove wp_http_requests optimisation for CRONS jobs"
"f627f74","Mickaël MOREAU","2022-05-05 11:00:23 +0200","[wa-config] remove wp_http_requests optimisation for CRONS jobs"
"b51c0ac","Mickaël MOREAU","2022-05-05 10:45:57 +0200","[wa-config] starting backup system structure to save plugin updated test files event if plugin get's updated"
"3130902","Mickaël MOREAU","2022-05-05 10:37:41 +0200","[wa-config] starting backup system structure to save plugin updated test files event if plugin get's updated"
"26bf000","Mickaël MOREAU","2022-05-05 10:08:22 +0200","[wa-config] improving footer injection by allowing footer replacement for restaurant-food-delivery theme"
"153298a","Mickaël MOREAU","2022-05-05 07:53:47 +0200","[wa-config] adding parameters admin panel end user documentation in FR OK"
"76a5e83","Mickaël MOREAU","2022-05-05 07:12:14 +0200","[wa-config] Miguel Monwoo R&D gift for translation function available inside php strings"
"2a0a5cb","Mickaël MOREAU","2022-05-05 07:01:21 +0200","[wa-config] bugfixing rexEx error checks + improve meanings"
"05adeed","Mickaël MOREAU","2022-05-05 06:44:50 +0200","[wa-config] improving meanings"
"082b4bf","Mickaël MOREAU","2022-05-05 06:20:25 +0200","[wa-config] € sound like special char, encoding issue on option save or sanitizer stuff ? Well, solved by using $ instead of €"
"9376a74","Mickaël MOREAU","2022-05-05 06:12:07 +0200","[wa-config] improving default values, and meanings + bug fix higher php version mistake, preg_last_error_msg only for php 8 and more..."
"512ffcd","Mickaël MOREAU","2022-05-05 05:48:34 +0200","[wa-config] improving default values, doc and meanings"
"cdf079a","Mickaël MOREAU","2022-05-05 02:07:59 +0200","[wa-config] improving private-doc, adding better adavanced e2e tests and doc, adding waConfidential package with private info for web-agency.app crons, add syntetic doc and error less WP Filters and actions by using ENUM class, etc..."
"0b0caaf","Mickaël MOREAU","2022-05-04 05:07:00 +0200","[wa-config] fix bugy footer replacement for twentytwentytwo when using es_ES language + add regex white list"
"df0f33b","Mickaël MOREAU","2022-05-04 01:00:25 +0200","[wa-config] fix bugy footer replacement for storefront"
"a5a3e75","Mickaël MOREAU","2022-05-04 00:24:20 +0200","[wa-config] adding WP HTTP Request filtering by regEx for Optim feature + fix bugy footer replacement for twentytwentytwo"
"01f8278","Mickaël MOREAU","2022-05-03 21:13:16 +0200","[wa-config] adding Optimisable feature to speed up or warn user about speed actions + improving debug to show server side HTTP request done by WP framework only for now"
"728f0d8","Mickaël MOREAU","2022-05-03 21:09:37 +0200","[wa-config] adding Optimisable feature to speed up or warn user about speed actions + improving debug to show server side HTTP request done by WP framework only for now"
"89ec966","Mickaël MOREAU","2022-05-03 17:08:34 +0200","[wa-config] trying to replace only the site footer from all available template blocks, issue having it in header too..."
"39175ae","Mickaël MOREAU","2022-05-03 16:08:55 +0200","[wa-config] customizing render_blocks for twentytwentytwo them with verbose debug of used blocks names"
"60cae06","Mickaël MOREAU","2022-05-02 22:38:56 +0200","[wa-config] footer link for twenty twenty two theme in progress"
"2c90725","Mickaël MOREAU","2022-05-02 21:41:12 +0200","[wa-config] footer link for twenty twenty them OK"
"ceea88e","Mickaël MOREAU","2022-05-02 18:54:43 +0200","[wa-config] improving docs, Trying to overwite twentytwenty footer.php template from plugin, having only main entry themes class for now, not sub parts..."
"5775f2c","Mickaël MOREAU","2022-05-02 15:15:41 +0200","[wa-config] improving docs, adding footer template and end user test run editable capability check from WA Config"
"3380585","Mickaël MOREAU","2022-05-02 15:12:22 +0200","[wa-config] improving docs, adding footer template and end user test run editable capability check from WA Config"
"54f8ca9","Mickaël MOREAU","2022-05-02 10:08:19 +0200","[wa-config] production build to test under wa-blog-basic.demo.web-agency.app"
"0982ea4","Mickaël MOREAU","2022-05-02 09:51:50 +0200","[wa-config] improving documentation, all public stuff seem documented, adding doc-private for full doc generated on dist build for versionning traces, cleaning un-used codes"
"722d478","Mickaël MOREAU","2022-05-02 09:14:09 +0200","[wa-config] improving documentation, adding doc-private for full doc generated on dist build for versionning traces, cleaning un-used codes"
"4ea6b41","Mickaël MOREAU","2022-05-02 05:26:52 +0200","[wa-config] improving documentation, \WA\Config\Core fully documented"
"6366fa8","Mickaël MOREAU","2022-05-02 03:44:44 +0200","[wa-config] improving documentation, cleaning code"
"2e58bba","Mickaël MOREAU","2022-05-02 01:38:44 +0200","[wa-config] improving documentation, making translator work again, still not working with variable, need the full text, did tag them with comment instead : /*📜*/'wa-config'/*📜*/"
"4e3852e","Mickaël MOREAU","2022-05-01 23:22:20 +0200","[wa-config] improving documentation, WA\Config\Core almost covered"
"42af516","Mickaël MOREAU","2022-05-01 18:56:08 +0200","[wa-config] improving documentation and code sustainability"
"99b9047","Mickaël MOREAU","2022-05-01 17:38:49 +0200","[wa-config] code refactoring for better package behavior understandings and doc improvements"
"ea1f242","Mickaël MOREAU","2022-05-01 16:22:40 +0200","[wa-config] code refactoring, spliting codes and more generic to use base traits and classes"
"44b6bbf","Mickaël MOREAU","2022-05-01 15:40:15 +0200","[wa-config] code refactoring, spliting codes and more generic to use base traits and classes"
"2e4bac4","Mickaël MOREAU","2022-05-01 02:36:18 +0200","[wa-config] code refactoring, spliting codes"
"6ca1926","Mickaël MOREAU","2022-05-01 01:17:18 +0200","[wa-config] improving documentation and fixing buggy stuff"
"9bcd92b","Mickaël MOREAU","2022-04-30 22:49:15 +0200","[wa-config] avoid generated files commits"
"8291829","Mickaël MOREAU","2022-04-30 22:47:48 +0200","[wa-config] avoid generated files commits"
"5a51fdb","Mickaël MOREAU","2022-04-30 22:46:26 +0200","[wa-config] updating LICENSE to MIT and fix some wordings"
"25964e0","Mickaël MOREAU","2022-04-30 22:28:02 +0200","[wa-config] adding link to edit EnsureAdminConfigPannelCest acceptance test + run codecept tests on demand only by clicking a run test link instead of running those on menu open"
"78ffca3","Mickaël MOREAU","2022-04-30 21:02:44 +0200","[wa-config] improving dist build process"
"d86ecd4","Mickaël MOREAU","2022-04-30 20:45:54 +0200","[wa-config] allow acceptance test base url change from admin parameters"
"2821e53","Mickaël MOREAU","2022-04-30 16:43:19 +0200","[wa-config] quick fix for production build validation"
"98e15fc","Mickaël MOREAU","2022-04-30 16:31:35 +0200","[wa-config] improving documentation, and fixing production build, all sound GOOD, testing in production"
"00a098e","Mickaël MOREAU","2022-04-30 15:34:58 +0200","[wa-config] improving documentation, multi config for full open doc or narrowed ones"
"27a1bb3","Mickaël MOREAU","2022-04-30 14:42:11 +0200","[wa-config] improving documentation, showing all class and methods, will need to ignore some private or POC definitions and only keep the meanfull ones still...."
"02800bf","Mickaël MOREAU","2022-04-30 01:30:52 +0200","[wa-config] improving phpdoc and ajusting security roles for wp access"
"76cab13","Mickaël MOREAU","2022-04-29 22:32:46 +0200","[wa-config] ajusting obfuscator to fit Public Plugins requirements + start phpdoc integration"
"c9f892e","Mickaël MOREAU","2022-04-29 21:06:23 +0200","[wa-config] loading pdf from JS to output in documentation pannel OK"
"4701ad3","Mickaël MOREAU","2022-04-29 20:57:39 +0200","[wa-config] loading pdf from JS to output in documentation pannel OK"
"201a0df","Mickaël MOREAU","2022-04-29 20:49:16 +0200","[wa-config] loading pdf from JS to output in documentation pannel OK"
"2837e36","Mickaël MOREAU","2022-04-29 17:31:30 +0200","[wa-config] loading acceptance_tests_users wordpress option from stand alone e2e test"
"b5d0aed","Mickaël MOREAU","2022-04-29 14:58:30 +0200","[wa-config] Optmimzing by disabeling live call CRON process + ajusting end to end test to fit last added features"
"050ed18","Mickaël MOREAU","2022-04-29 13:02:31 +0200","[wa-config] adding ReadMe.pdf in Admin pannel + devStack documenting firebase access"
"05fcf5c","Mickaël MOREAU","2022-04-29 09:02:11 +0200","[wa-config] updating docs"
